"date_report","province","c_daily","c_cum","d_daily","d_cum","r_cum","t_cum"
2020-04-07,"Saskatchewan",7,260,0,3,88,14203
2020-04-07,"Yukon",0,7,0,0,4,775
2020-04-08,"Alberta",50,1423,3,29,519,68762
2020-04-08,"British Columbia",45,1336,5,48,838,52412
2020-04-08,"Manitoba",4,221,0,3,69,14708
2020-04-08,"New Brunswick",3,108,0,0,50,6549
2020-04-08,"Newfoundland and Labrador",4,232,0,2,74,4149
2020-04-08,"Nova Scotia",32,342,0,1,77,11688
2020-04-08,"Nunavut",0,0,0,0,0,369
2020-04-08,"NorthWest",0,5,0,0,1,1299
2020-04-08,"Ontario",447,5838,22,211,2074,84601
2020-04-08,"Prince Edward Island",3,25,0,0,17,1470
2020-04-08,"Quebec",691,10031,25,175,827,109270
2020-04-08,"Repatriated",0,13,0,0,13,0
2020-04-08,"Saskatchewan",11,271,0,3,103,15059
2020-04-08,"Yukon",1,8,0,0,4,794
2020-04-09,"Alberta",28,1451,3,32,592,70247
2020-04-09,"British Columbia",34,1370,2,50,858,53505
2020-04-09,"Manitoba",3,224,0,3,76,15259
2020-04-09,"New Brunswick",3,111,0,0,53,6930
2020-04-09,"Newfoundland and Labrador",4,236,0,2,96,4390
2020-04-09,"Nova Scotia",31,373,1,2,82,12550
2020-04-09,"Nunavut",0,0,0,0,0,376
2020-04-09,"NorthWest",0,5,0,0,1,1314
2020-04-09,"Ontario",559,6397,22,233,2305,88698
2020-04-09,"Prince Edward Island",0,25,0,0,17,1531
2020-04-09,"Quebec",881,10912,41,216,1112,113365
2020-04-09,"Repatriated",0,13,0,0,13,0
2020-04-09,"Saskatchewan",7,278,0,3,115,16059
2020-04-09,"Yukon",0,8,0,0,4,794
2020-04-10,"Alberta",49,1500,7,39,713,72370
2020-04-10,"British Columbia",40,1410,5,55,879,53505
2020-04-10,"Manitoba",6,230,1,4,92,16220
2020-04-10,"New Brunswick",1,112,0,0,60,7353
2020-04-10,"Newfoundland and Labrador",3,239,1,3,103,4520
2020-04-10,"Nova Scotia",34,407,0,2,93,13421
2020-04-10,"Nunavut",0,0,0,0,0,376
2020-04-10,"NorthWest",0,5,0,0,1,1397
2020-04-10,"Ontario",407,6804,35,268,2574,92673
2020-04-10,"Prince Edward Island",0,25,0,0,17,1531
2020-04-10,"Quebec",765,11677,25,241,1341,118217
2020-04-10,"Repatriated",0,13,0,0,13,0
2020-04-10,"Saskatchewan",7,285,0,3,136,16952
2020-04-10,"Yukon",0,8,0,0,4,794
2020-04-11,"Alberta",69,1569,1,40,774,75278
2020-04-11,"British Columbia",35,1445,3,58,905,53505
2020-04-11,"Manitoba",12,242,0,4,96,16383
2020-04-11,"New Brunswick",0,112,0,0,70,7683
2020-04-11,"Newfoundland and Labrador",2,241,0,3,120,4726
2020-04-11,"Nova Scotia",21,428,0,2,95,14060
2020-04-11,"Nunavut",0,0,0,0,0,376
2020-04-11,"NorthWest",0,5,0,0,1,1429
2020-04-11,"Ontario",489,7293,21,289,2858,96321
2020-04-11,"Prince Edward Island",0,25,0,0,17,1666
2020-04-11,"Quebec",615,12292,48,289,1563,123115
2020-04-11,"Repatriated",0,13,0,0,13,0
2020-04-11,"Saskatchewan",4,289,1,4,147,17716
2020-04-11,"Yukon",0,8,0,0,4,794
2020-04-12,"Alberta",82,1651,4,44,823,77316
2020-04-12,"British Columbia",0,1445,0,58,905,53505
2020-04-12,"Manitoba",0,242,0,4,96,17221
2020-04-12,"New Brunswick",2,114,0,0,70,7963
2020-04-12,"Newfoundland and Labrador",1,242,0,3,129,4812
2020-04-12,"Nova Scotia",17,445,0,2,97,14740
2020-04-12,"Nunavut",0,0,0,0,0,376
2020-04-12,"NorthWest",0,5,0,0,1,1448
2020-04-12,"Ontario",433,7726,13,302,3121,103165
2020-04-12,"Prince Edward Island",0,25,0,0,17,1666
2020-04-12,"Quebec",554,12846,39,328,1745,126771
2020-04-12,"Repatriated",0,13,0,0,13,0
2020-04-12,"Saskatchewan",9,298,0,4,164,18499
2020-04-12,"Yukon",0,8,0,0,4,794
2020-04-13,"Alberta",81,1732,2,46,877,79781
2020-04-13,"British Columbia",45,1490,11,69,926,56142
2020-04-13,"Manitoba",2,244,0,4,99,17245
2020-04-13,"New Brunswick",2,116,0,0,74,8199
2020-04-13,"Newfoundland and Labrador",2,244,0,3,133,4907
2020-04-13,"Nova Scotia",29,474,1,3,101,16054
2020-04-13,"Nunavut",0,0,0,0,0,399
2020-04-13,"NorthWest",0,5,0,0,2,1448
2020-04-13,"Ontario",494,8220,30,332,3357,108230
2020-04-13,"Prince Edward Island",0,25,0,0,23,1841
2020-04-13,"Quebec",711,13557,32,360,1982,131570
2020-04-13,"Repatriated",0,13,0,0,13,0
2020-04-13,"Saskatchewan",2,300,0,4,178,18995
2020-04-13,"Yukon",0,8,0,0,6,832
2020-04-14,"Alberta",138,1870,2,48,914,82649
2020-04-14,"British Columbia",27,1517,3,72,942,58626
2020-04-14,"Manitoba",0,244,0,4,99,17709
2020-04-14,"New Brunswick",0,116,0,0,75,8449
2020-04-14,"Newfoundland and Labrador",0,244,0,3,149,5021
2020-04-14,"Nova Scotia",43,517,0,3,124,17272
2020-04-14,"Nunavut",0,0,0,0,0,399
2020-04-14,"NorthWest",0,5,0,0,2,1456
2020-04-14,"Ontario",560,8780,65,397,3568,113082
2020-04-14,"Prince Edward Island",0,25,0,0,23,1852
2020-04-14,"Quebec",691,14248,75,435,2146,137451
2020-04-14,"Repatriated",0,13,0,0,13,0
2020-04-14,"Saskatchewan",1,301,0,4,187,19442
2020-04-14,"Yukon",0,8,0,0,6,832
2020-04-15,"Alberta",126,1996,0,48,914,85502
2020-04-15,"British Columbia",44,1561,3,75,955,57997
2020-04-15,"Manitoba",2,246,1,5,108,17902
2020-04-15,"New Brunswick",1,117,0,0,77,8824
2020-04-15,"Newfoundland and Labrador",3,247,0,3,159,5166
2020-04-15,"Nova Scotia",32,549,0,3,137,17968
2020-04-15,"Nunavut",0,0,0,0,0,404
2020-04-15,"NorthWest",0,5,0,0,2,1464
2020-04-15,"Ontario",522,9302,48,445,3902,119092
2020-04-15,"Prince Edward Island",1,26,0,0,23,1945
2020-04-15,"Quebec",612,14860,52,487,2491,143174
2020-04-15,"Repatriated",0,13,0,0,13,0
2020-04-15,"Saskatchewan",3,304,0,4,205,20013
2020-04-15,"Yukon",0,8,0,0,6,841
2020-04-16,"Alberta",162,2158,2,50,914,85502
2020-04-16,"British Columbia",14,1575,2,77,966,59129
2020-04-16,"Manitoba",4,250,0,5,121,18349
2020-04-16,"New Brunswick",0,117,0,0,80,9314
2020-04-16,"Newfoundland and Labrador",5,252,0,3,170,5370
2020-04-16,"Nova Scotia",30,579,0,3,176,19032
2020-04-16,"Nunavut",0,0,0,0,0,404
2020-04-16,"NorthWest",0,5,0,0,2,1505
2020-04-16,"Ontario",519,9821,53,498,4194,128093
2020-04-16,"Prince Edward Island",0,26,0,0,23,2037
2020-04-16,"Quebec",997,15857,122,609,2841,148571
2020-04-16,"Repatriated",0,13,0,0,13,0
2020-04-16,"Saskatchewan",1,305,0,4,219,20631
2020-04-16,"Yukon",0,8,0,0,6,841
2020-04-17,"Alberta",239,2397,0,50,1124,92805
2020-04-17,"British Columbia",43,1618,1,78,966,60668
2020-04-17,"Manitoba",0,250,0,5,132,18856
2020-04-17,"New Brunswick",0,117,0,0,83,9900
2020-04-17,"Newfoundland and Labrador",4,256,0,3,176,5585
2020-04-17,"Nova Scotia",27,606,1,4,177,20112
2020-04-17,"Nunavut",0,0,0,0,0,430
2020-04-17,"NorthWest",0,5,0,0,3,1514
2020-04-17,"Ontario",626,10447,35,533,4556,136992
2020-04-17,"Prince Edward Island",0,26,0,0,23,2155
2020-04-17,"Quebec",941,16798,79,688,3068,153722
2020-04-17,"Repatriated",0,13,0,0,13,0
2020-04-17,"Saskatchewan",2,307,0,4,228,21212
2020-04-17,"Yukon",1,9,0,0,7,852
2020-04-18,"Alberta",165,2562,1,51,1162,96897
2020-04-18,"British Columbia",29,1647,3,81,987,60668
2020-04-18,"Manitoba",3,253,0,5,140,19193
2020-04-18,"New Brunswick",1,118,0,0,87,10347
2020-04-18,"Newfoundland and Labrador",0,256,0,3,189,5871
2020-04-18,"Nova Scotia",43,649,3,7,184,20961
2020-04-18,"Nunavut",0,0,0,0,0,430
2020-04-18,"NorthWest",0,5,0,0,3,1530
2020-04-18,"Ontario",561,11008,38,571,4875,146454
2020-04-18,"Prince Edward Island",0,26,0,0,23,2198
2020-04-18,"Quebec",722,17520,117,805,3315,158770
2020-04-18,"Repatriated",0,13,0,0,13,0
2020-04-18,"Saskatchewan",6,313,0,4,234,21997
2020-04-18,"Yukon",0,9,0,0,8,859
2020-04-19,"Alberta",241,2803,4,55,1198,101323
2020-04-19,"British Columbia",0,1647,0,81,987,60668
2020-04-19,"Manitoba",0,253,0,5,143,19744
2020-04-19,"New Brunswick",0,118,0,0,92,10742
2020-04-19,"Newfoundland and Labrador",0,256,0,3,191,6144
2020-04-19,"Nova Scotia",26,675,2,9,200,21795
2020-04-19,"Nunavut",0,0,0,0,0,430
2020-04-19,"NorthWest",0,5,0,0,3,1551
2020-04-19,"Ontario",531,11539,31,602,5209,156097
2020-04-19,"Prince Edward Island",0,26,0,0,23,2198
2020-04-19,"Quebec",834,18354,72,877,3555,163548
2020-04-19,"Repatriated",0,13,0,0,13,0
2020-04-19,"Saskatchewan",2,315,0,4,234,22759
2020-04-19,"Yukon",0,9,0,0,8,878
2020-04-20,"Alberta",105,2908,4,59,1230,105317
2020-04-20,"British Columbia",52,1699,5,86,1039,64375
2020-04-20,"Manitoba",1,254,1,6,144,20012
2020-04-20,"New Brunswick",0,118,0,0,98,10970
2020-04-20,"Newfoundland and Labrador",0,256,0,3,191,6249
2020-04-20,"Nova Scotia",46,721,0,9,248,22490
2020-04-20,"Nunavut",0,0,0,0,0,453
2020-04-20,"NorthWest",0,5,0,0,5,1574
2020-04-20,"Ontario",675,12214,49,651,5515,164840
2020-04-20,"Prince Edward Island",0,26,0,0,23,2351
2020-04-20,"Quebec",961,19315,62,939,3847,167801
2020-04-20,"Repatriated",0,13,0,0,13,0
2020-04-20,"Saskatchewan",1,316,0,4,238,22759
2020-04-20,"Yukon",2,11,0,0,8,878
2020-04-21,"Alberta",187,3095,2,61,1273,109015
2020-04-21,"British Columbia",25,1724,1,87,1041,65545
2020-04-21,"Manitoba",1,255,0,6,150,20319
2020-04-21,"New Brunswick",0,118,0,0,102,11281
2020-04-21,"Newfoundland and Labrador",0,256,0,3,194,6431
2020-04-21,"Nova Scotia",16,737,1,10,286,22927
2020-04-21,"Nunavut",0,0,0,0,0,453
2020-04-21,"NorthWest",0,5,0,0,5,1593
2020-04-21,"Ontario",492,12706,46,697,5806,174170
2020-04-21,"Prince Edward Island",0,26,0,0,23,2379
2020-04-21,"Quebec",806,20121,102,1041,4048,171520
2020-04-21,"Repatriated",0,13,0,0,13,0
2020-04-21,"Saskatchewan",4,320,0,4,252,23554
2020-04-21,"Yukon",0,11,0,0,8,878
2020-04-22,"Alberta",306,3401,5,66,1310,113499
2020-04-22,"British Columbia",71,1795,3,90,1079,66977
2020-04-22,"Manitoba",2,257,0,6,154,21061
2020-04-22,"New Brunswick",0,118,0,0,104,11541
2020-04-22,"Newfoundland and Labrador",0,256,0,3,199,6662
2020-04-22,"Nova Scotia",35,772,2,12,330,23765
2020-04-22,"Nunavut",0,0,0,0,0,485
2020-04-22,"NorthWest",0,5,0,0,5,1597
2020-04-22,"Ontario",712,13418,60,757,6221,184531
2020-04-22,"Prince Edward Island",0,26,0,0,24,2397
2020-04-22,"Quebec",838,20959,93,1134,4291,176048
2020-04-22,"Repatriated",0,13,0,0,13,0
2020-04-22,"Saskatchewan",6,326,0,4,261,24008
2020-04-22,"Yukon",0,11,0,0,8,878
2020-04-23,"Alberta",319,3720,2,68,1357,117835
2020-04-23,"British Columbia",29,1824,4,94,1092,68553
2020-04-23,"Manitoba",5,262,0,6,174,21387
2020-04-23,"New Brunswick",0,118,0,0,104,12014
2020-04-23,"Newfoundland and Labrador",0,256,0,3,205,6902
2020-04-23,"Nova Scotia",55,827,4,16,358,24558
2020-04-23,"Nunavut",0,0,0,0,0,485
2020-04-23,"NorthWest",0,5,0,0,5,1605
2020-04-23,"Ontario",577,13995,41,798,6680,194745
2020-04-23,"Prince Edward Island",0,26,0,0,24,2516
2020-04-23,"Quebec",873,21832,109,1243,4484,180833
2020-04-23,"Repatriated",0,13,0,0,13,0
2020-04-23,"Saskatchewan",5,331,0,4,270,24504
2020-04-23,"Yukon",0,11,0,0,8,881
2020-04-24,"Alberta",297,4017,4,72,1397,122447
2020-04-24,"British Columbia",29,1853,4,98,1114,71415
2020-04-24,"Manitoba",1,263,0,6,196,22172
2020-04-24,"New Brunswick",0,118,0,0,107,12418
2020-04-24,"Newfoundland and Labrador",0,256,0,3,207,7134
2020-04-24,"Nova Scotia",23,850,0,16,392,25371
2020-04-24,"Nunavut",0,0,0,0,0,530
2020-04-24,"NorthWest",0,5,0,0,5,1628
2020-04-24,"Ontario",490,14485,52,850,7087,207040
2020-04-24,"Prince Edward Island",0,26,0,0,24,2614
2020-04-24,"Quebec",774,22606,97,1340,4724,185632
2020-04-24,"Repatriated",0,13,0,0,13,0
2020-04-24,"Saskatchewan",10,341,0,4,280,25141
2020-04-24,"Yukon",0,11,0,0,8,888
2020-04-25,"Alberta",215,4232,1,73,1471,127165
2020-04-25,"British Columbia",95,1948,2,100,1137,71415
2020-04-25,"Manitoba",4,267,0,6,199,22598
2020-04-25,"New Brunswick",0,118,0,0,107,12786
2020-04-25,"Newfoundland and Labrador",1,257,0,3,208,7332
2020-04-25,"Nova Scotia",15,865,6,22,412,25984
2020-04-25,"Nunavut",0,0,0,0,0,530
2020-04-25,"NorthWest",0,5,0,0,5,1647
2020-04-25,"Ontario",428,14913,48,898,7509,217618
2020-04-25,"Prince Edward Island",0,26,0,0,24,2614
2020-04-25,"Quebec",653,23259,106,1446,5057,190765
2020-04-25,"Repatriated",0,13,0,0,13,0
2020-04-25,"Saskatchewan",8,349,0,4,288,25697
2020-04-25,"Yukon",0,11,0,0,8,894
2020-04-26,"Alberta",243,4475,0,73,1549,131572
2020-04-26,"British Columbia",0,1948,0,100,1137,71415
2020-04-26,"Manitoba",4,271,0,6,199,23167
2020-04-26,"New Brunswick",0,118,0,0,111,13026
2020-04-26,"Newfoundland and Labrador",1,258,0,3,219,7477
2020-04-26,"Nova Scotia",8,873,2,24,439,26488
2020-04-26,"Nunavut",0,0,0,0,0,530
2020-04-26,"NorthWest",0,5,0,0,5,1670
2020-04-26,"Ontario",487,15400,47,945,8000,229638
2020-04-26,"Prince Edward Island",0,26,0,0,24,2614
2020-04-26,"Quebec",840,24099,69,1515,5342,195577
2020-04-26,"Repatriated",0,13,0,0,13,0
2020-04-26,"Saskatchewan",4,353,0,4,288,25697
2020-04-26,"Yukon",0,11,0,0,8,908
2020-04-27,"Alberta",216,4691,2,75,1664,135442
2020-04-27,"British Columbia",50,1998,3,103,1190,78665
2020-04-27,"Manitoba",1,272,0,6,205,23543
2020-04-27,"New Brunswick",0,118,0,0,112,13196
2020-04-27,"Newfoundland and Labrador",0,258,0,3,221,7622
2020-04-27,"Nova Scotia",27,900,0,24,509,27131
2020-04-27,"Nunavut",0,0,0,0,0,550
2020-04-27,"NorthWest",0,5,0,0,5,1683
2020-04-27,"Ontario",456,15856,57,1002,8525,242188
2020-04-27,"Prince Edward Island",0,26,0,0,24,2773
2020-04-27,"Quebec",870,24969,84,1599,5517,200172
2020-04-27,"Repatriated",0,13,0,0,13,0
2020-04-27,"Saskatchewan",12,365,1,5,288,26642
2020-04-27,"Yukon",0,11,0,0,8,919
2020-04-28,"Alberta",159,4850,5,80,1800,138681
2020-04-28,"British Columbia",55,2053,2,105,1231,80888
2020-04-28,"Manitoba",0,272,0,6,209,23857
2020-04-28,"New Brunswick",0,118,0,0,114,13430
2020-04-28,"Newfoundland and Labrador",0,258,0,3,222,7955
2020-04-28,"Nova Scotia",15,915,3,27,522,27817
2020-04-28,"Nunavut",0,0,0,0,0,550
2020-04-28,"NorthWest",0,5,0,0,5,1684
2020-04-28,"Ontario",458,16314,48,1050,8964,253040
2020-04-28,"Prince Edward Island",1,27,0,0,24,2805
2020-04-28,"Quebec",777,25746,83,1682,5841,204472
2020-04-28,"Repatriated",0,13,0,0,13,0
2020-04-28,"Saskatchewan",1,366,0,5,291,26915
2020-04-28,"Yukon",0,11,0,0,8,953
2020-04-29,"Alberta",315,5165,7,87,1953,143886
2020-04-29,"British Columbia",34,2087,4,109,1305,83425
2020-04-29,"Manitoba",1,273,0,6,213,24304
2020-04-29,"New Brunswick",0,118,0,0,114,13699
2020-04-29,"Newfoundland and Labrador",0,258,0,3,225,8220
2020-04-29,"Nova Scotia",20,935,1,28,529,28421
2020-04-29,"Nunavut",0,0,0,0,0,580
2020-04-29,"NorthWest",0,5,0,0,5,1710
2020-04-29,"Ontario",463,16777,83,1133,9612,264594
2020-04-29,"Prince Edward Island",0,27,0,0,24,2925
2020-04-29,"Quebec",843,26589,79,1761,6048,208979
2020-04-29,"Repatriated",0,13,0,0,13,0
2020-04-29,"Saskatchewan",17,383,1,6,291,27328
2020-04-29,"Yukon",0,11,0,0,8,973
2020-04-30,"Alberta",190,5355,2,89,2161,148937
2020-04-30,"British Columbia",24,2111,2,111,1322,86030
2020-04-30,"Manitoba",2,275,0,6,220,24723
2020-04-30,"New Brunswick",0,118,0,0,114,14117
2020-04-30,"Newfoundland and Labrador",0,258,0,3,225,8376
2020-04-30,"Nova Scotia",12,947,0,28,545,29156
2020-04-30,"Nunavut",0,0,0,0,0,602
2020-04-30,"NorthWest",0,5,0,0,5,1736
2020-04-30,"Ontario",391,17168,43,1176,10205,277522
2020-04-30,"Prince Edward Island",0,27,0,0,24,3036
2020-04-30,"Quebec",948,27537,98,1859,6299,214047
2020-04-30,"Repatriated",0,13,0,0,13,0
2020-04-30,"Saskatchewan",6,389,0,6,295,27786
2020-04-30,"Yukon",0,11,0,0,9,984
2020-05-01,"Alberta",218,5573,3,92,2359,153766
2020-05-01,"British Columbia",33,2144,1,112,1357,88670
2020-05-01,"Manitoba",4,279,0,6,235,25402
2020-05-01,"New Brunswick",0,118,0,0,116,14642
2020-05-01,"Newfoundland and Labrador",1,259,0,3,230,8552
2020-05-01,"Nova Scotia",12,959,1,29,592,29842
2020-05-01,"Nunavut",0,0,0,0,0,602
2020-05-01,"NorthWest",0,5,0,0,5,1758
2020-05-01,"Ontario",552,17720,61,1237,10825,294054
2020-05-01,"Prince Edward Island",0,27,0,0,24,3111
2020-05-01,"Quebec",1110,28647,163,2022,6700,219367
2020-05-01,"Repatriated",0,13,0,0,13,0
2020-05-01,"Saskatchewan",26,415,0,6,297,28417
2020-05-01,"Yukon",0,11,0,0,11,999
2020-05-02,"Alberta",96,5669,2,94,2534,157517
2020-05-02,"British Columbia",26,2170,2,114,1376,88670
2020-05-02,"Manitoba",0,279,0,6,236,26169
2020-05-02,"New Brunswick",0,118,0,0,118,15058
2020-05-02,"Newfoundland and Labrador",0,259,0,3,231,8716
2020-05-02,"Nova Scotia",4,963,2,31,609,30369
2020-05-02,"Nunavut",0,0,0,0,0,602
2020-05-02,"NorthWest",0,5,0,0,5,1794
2020-05-02,"Ontario",438,18158,27,1264,11390,310359
2020-05-02,"Prince Edward Island",0,27,0,0,24,3111
2020-05-02,"Quebec",1008,29655,114,2136,6965,224831
2020-05-02,"Repatriated",0,13,0,0,13,0
2020-05-02,"Saskatchewan",6,421,0,6,302,28841
2020-05-02,"Yukon",0,11,0,0,11,1019
2020-05-03,"Alberta",93,5762,1,95,2713,161245
2020-05-03,"British Columbia",0,2170,0,114,1376,88670
2020-05-03,"Manitoba",1,280,0,6,237,26806
2020-05-03,"New Brunswick",0,118,0,0,118,15366
2020-05-03,"Newfoundland and Labrador",0,259,0,3,232,8833
2020-05-03,"Nova Scotia",8,971,6,37,624,30916
2020-05-03,"Nunavut",0,0,0,0,0,602
2020-05-03,"NorthWest",0,5,0,0,5,1810
2020-05-03,"Ontario",243,18401,38,1302,12005,327505
2020-05-03,"Prince Edward Island",0,27,0,0,24,3111
2020-05-03,"Quebec",2203,31858,69,2205,7258,230864
2020-05-03,"Repatriated",0,13,0,0,13,0
2020-05-03,"Saskatchewan",12,433,0,6,305,29498
2020-05-03,"Yukon",0,11,0,0,11,1023
2020-05-04,"Alberta",74,5836,9,104,2942,164722
2020-05-04,"British Columbia",53,2223,3,117,1417,96517
2020-05-04,"Manitoba",0,280,0,6,238,27446
2020-05-04,"New Brunswick",0,118,0,0,118,15585
2020-05-04,"Newfoundland and Labrador",0,259,0,3,233,8961
2020-05-04,"Nova Scotia",14,985,1,38,638,31426
2020-05-04,"Nunavut",0,0,0,0,0,703
2020-05-04,"NorthWest",0,5,0,0,5,1812
2020-05-04,"Ontario",549,18950,124,1426,12505,342060
2020-05-04,"Prince Edward Island",0,27,0,0,25,3356
2020-05-04,"Quebec",759,32617,75,2280,7578,235136
2020-05-04,"Repatriated",0,13,0,0,13,0
2020-05-04,"Saskatchewan",34,467,0,6,307,30171
2020-05-04,"Yukon",0,11,0,0,11,1028
2020-05-05,"Alberta",57,5893,2,106,3219,167015
2020-05-05,"British Columbia",8,2231,4,121,1472,98199
2020-05-05,"Manitoba",1,281,1,7,238,27775
2020-05-05,"New Brunswick",1,119,0,0,118,15756
2020-05-05,"Newfoundland and Labrador",0,259,0,3,241,9139
2020-05-05,"Nova Scotia",6,991,3,41,652,31975
2020-05-05,"Nunavut",0,0,0,0,0,703
2020-05-05,"NorthWest",0,5,0,0,5,1837
2020-05-05,"Ontario",380,19330,59,1485,12779,352714
2020-05-05,"Prince Edward Island",0,27,0,0,25,3356
2020-05-05,"Quebec",795,33412,118,2398,7923,239241
2020-05-05,"Repatriated",0,13,0,0,13,0
2020-05-05,"Saskatchewan",20,487,0,6,310,30664
2020-05-05,"Yukon",0,11,0,0,11,1041
2020-05-06,"Alberta",70,5963,6,112,3552,170509
2020-05-06,"British Columbia",23,2254,3,124,1494,100093
2020-05-06,"Manitoba",2,283,0,7,242,28294
2020-05-06,"New Brunswick",1,120,0,0,118,16246
2020-05-06,"Newfoundland and Labrador",0,259,0,3,244,9296
2020-05-06,"Nova Scotia",7,998,0,41,661,32539
2020-05-06,"Nunavut",0,0,0,0,0,778
2020-05-06,"NorthWest",0,5,0,0,5,1855
2020-05-06,"Ontario",449,19779,59,1544,13222,365675
2020-05-06,"Prince Edward Island",0,27,0,0,26,3583
2020-05-06,"Quebec",910,34322,112,2510,8284,250654
2020-05-06,"Repatriated",0,13,0,0,13,0
2020-05-06,"Saskatchewan",25,512,0,6,312,31247
2020-05-06,"Yukon",0,11,0,0,11,1054
2020-05-07,"Alberta",54,6017,2,114,3809,174327
2020-05-07,"British Columbia",31,2285,2,126,1512,102710
2020-05-07,"Manitoba",0,283,0,7,243,28810
2020-05-07,"New Brunswick",0,120,0,0,118,16625
2020-05-07,"Newfoundland and Labrador",1,260,0,3,244,9458
2020-05-07,"Nova Scotia",9,1007,3,44,708,33296
2020-05-07,"Nunavut",0,0,0,0,0,778
2020-05-07,"NorthWest",0,5,0,0,5,1878
2020-05-07,"Ontario",481,20260,47,1591,13569,380854
2020-05-07,"Prince Edward Island",0,27,0,0,26,3583
2020-05-07,"Quebec",915,35237,121,2631,8673,259794
2020-05-07,"Repatriated",0,13,0,0,13,0
2020-05-07,"Saskatchewan",19,531,0,6,329,31926
2020-05-07,"Yukon",0,11,0,0,11,1065
2020-05-08,"Alberta",81,6098,1,115,4020,177559
2020-05-08,"British Columbia",29,2314,1,127,1579,104994
2020-05-08,"Manitoba",1,284,0,7,247,29343
2020-05-08,"New Brunswick",0,120,0,0,118,17029
2020-05-08,"Newfoundland and Labrador",0,260,0,3,244,9592
2020-05-08,"Nova Scotia",1,1008,2,46,722,33843
2020-05-08,"Nunavut",0,0,0,0,0,805
2020-05-08,"NorthWest",0,5,0,0,5,1878
2020-05-08,"Ontario",430,20690,57,1648,13990,397149
2020-05-08,"Prince Edward Island",0,27,0,0,27,3782
2020-05-08,"Quebec",913,36150,94,2725,8928,266444
2020-05-08,"Repatriated",0,13,0,0,13,0
2020-05-08,"Saskatchewan",13,544,0,6,335,32620
2020-05-08,"Yukon",0,11,0,0,11,1075
2020-05-09,"Alberta",59,6157,1,116,4204,181107
2020-05-09,"British Columbia",15,2329,2,129,1659,104994
2020-05-09,"Manitoba",0,284,0,7,247,30014
2020-05-09,"New Brunswick",0,120,0,0,118,17426
2020-05-09,"Newfoundland and Labrador",0,260,0,3,244,9700
2020-05-09,"Nova Scotia",3,1011,1,47,743,34201
2020-05-09,"Nunavut",0,0,0,0,0,805
2020-05-09,"NorthWest",0,5,0,0,5,1911
2020-05-09,"Ontario",320,21010,60,1708,14383,416376
2020-05-09,"Prince Edward Island",0,27,0,0,27,3782
2020-05-09,"Quebec",836,36986,61,2786,9268,276787
2020-05-09,"Repatriated",0,13,0,0,13,0
2020-05-09,"Saskatchewan",9,553,0,6,340,33453
2020-05-09,"Yukon",0,11,0,0,11,1082
2020-05-10,"Alberta",96,6253,1,117,4389,185293
2020-05-10,"British Columbia",0,2329,0,129,1659,104994
2020-05-10,"Manitoba",3,287,0,7,247,30647
2020-05-10,"New Brunswick",0,120,0,0,118,17772
2020-05-10,"Newfoundland and Labrador",0,260,0,3,244,9821
2020-05-10,"Nova Scotia",7,1018,0,47,749,34597
2020-05-10,"Nunavut",0,0,0,0,0,805
2020-05-10,"NorthWest",0,5,0,0,5,1930
2020-05-10,"Ontario",315,21325,18,1726,14772,433994
2020-05-10,"Prince Edward Island",0,27,0,0,27,3782
2020-05-10,"Quebec",735,37721,142,2928,9526,278389
2020-05-10,"Repatriated",0,13,0,0,13,0
2020-05-10,"Saskatchewan",11,564,0,6,349,34093
2020-05-10,"Yukon",0,11,0,0,11,1088
2020-05-11,"Alberta",47,6300,0,117,4659,188157
2020-05-11,"British Columbia",23,2352,1,130,1719,111498
2020-05-11,"Manitoba",2,289,0,7,247,31029
2020-05-11,"New Brunswick",0,120,0,0,118,18062
2020-05-11,"Newfoundland and Labrador",0,260,0,3,244,9900
2020-05-11,"Nova Scotia",1,1019,1,48,767,34888
2020-05-11,"Nunavut",0,0,0,0,0,838
2020-05-11,"NorthWest",0,5,0,0,5,1944
2020-05-11,"Ontario",362,21687,49,1775,15131,447964
2020-05-11,"Prince Edward Island",0,27,0,0,27,4037
2020-05-11,"Quebec",748,38469,85,3013,9703,284239
2020-05-11,"Repatriated",0,13,0,0,13,0
2020-05-11,"Saskatchewan",4,568,0,6,363,34585
2020-05-11,"Yukon",0,11,0,0,11,1094
2020-05-12,"Alberta",45,6345,1,118,4866,191330
2020-05-12,"British Columbia",7,2359,1,131,1832,112994
2020-05-12,"Manitoba",0,289,0,7,251,31440
2020-05-12,"New Brunswick",0,120,0,0,118,18379
2020-05-12,"Newfoundland and Labrador",0,260,0,3,247,10052
2020-05-12,"Nova Scotia",1,1020,0,48,864,35224
2020-05-12,"Nunavut",0,0,0,0,0,838
2020-05-12,"NorthWest",0,5,0,0,5,1945
2020-05-12,"Ontario",344,22031,63,1838,15391,459921
2020-05-12,"Prince Edward Island",0,27,0,0,27,4037
2020-05-12,"Quebec",756,39225,118,3131,10056,290888
2020-05-12,"Repatriated",0,13,0,0,13,0
2020-05-12,"Saskatchewan",5,573,0,6,374,34801
2020-05-12,"Yukon",0,11,0,0,11,1106
2020-05-13,"Alberta",62,6407,2,120,5076,195402
2020-05-13,"British Columbia",17,2376,1,132,1859,114761
2020-05-13,"Manitoba",0,289,0,7,251,31946
2020-05-13,"New Brunswick",0,120,0,0,118,18858
